1.0999999999999999 0 0
1.0999999999999999 1 0
1.0999999999999999 2 0
1.0999999999999999 3 0
1.0999999999999999 4 0
1.0999999999999999 5 0
1.0999999999999999 6 0
1.0999999999999999 7 0
1.0999999999999999 8 0
1.0999999999999999 9 0
1.0999999999999999 10 0
1.0999999999999999 11 0
1.0999999999999999 12 0
1.0999999999999999 13 0
1.0999999999999999 14 0
1.0999999999999999 15 0
1.0999999999999999 16 0
1.0999999999999999 17 0
1.0999999999999999 18 0
1.0999999999999999 19 0
1.0999999999999999 20 0
1.0999999999999999 21 0
1.0999999999999999 22 0
1.0999999999999999 23 0
1.0999999999999999 24 0
1.0999999999999999 25 0
1.0999999999999999 26 0
1.0999999999999999 27 0
1.0999999999999999 28 0
1.0999999999999999 29 0
1.0999999999999999 30 0
1.0999999999999999 31 0
1.0999999999999999 32 0
1.0999999999999999 33 0
1.0999999999999999 34 0
1.0999999999999999 35 0
1.0999999999999999 36 0
1.0999999999999999 37 0
1.0999999999999999 38 0
1.0999999999999999 39 0
1.0999999999999999 40 0
1.0999999999999999 41 0
1.0999999999999999 42 0
1.0999999999999999 43 0
1.0999999999999999 44 0
1.0999999999999999 45 0
1.0999999999999999 46 0
1.0999999999999999 47 0
1.0999999999999999 48 0
1.0999999999999999 49 0
1.0999999999999999 50 0
1.0999999999999999 51 0
1.0999999999999999 52 0
1.0999999999999999 53 0
1.0999999999999999 54 0
1.0999999999999999 55 0
1.0999999999999999 56 0
1.0999999999999999 57 0
1.0999999999999999 58 0
1.0999999999999999 59 0
1.0999999999999999 60 0
1.0999999999999999 61 0
1.0999999999999999 62 0
1.0999999999999999 63 0
1.0999999999999999 64 0
1.0999999999999999 65 0
1.0999999999999999 66 0
1.0999999999999999 67 0
1.0999999999999999 68 0
1.0999999999999999 69 0
1.0999999999999999 70 0
1.0999999999999999 71 0
1.0999999999999999 72 0
1.0999999999999999 73 0
1.0999999999999999 74 0
1.0999999999999999 75 0
1.0999999999999999 76 0
1.0999999999999999 77 0
1.0999999999999999 78 0
1.0999999999999999 79 0
1.0999999999999999 80 0
1.0999999999999999 81 0
1.0999999999999999 82 0
1.0999999999999999 83 0
1.0999999999999999 84 0
1.0999999999999999 85 0
1.0999999999999999 86 0
1.0999999999999999 87 0
1.0999999999999999 88 0
1.0999999999999999 89 0
1.0999999999999999 90 0
1.0999999999999999 91 0
1.0999999999999999 92 0
1.0999999999999999 93 0
1.0999999999999999 94 0
1.0999999999999999 95 0
1.0999999999999999 96 0
1.0999999999999999 97 0
1.0999999999999999 98 0
1.0999999999999999 99 0
